UBPR3230,UBPRE278,UBPRE279,UBPRE291,UBPR4340,UBPR7402,UBPR7414,UBPRE001,UBPRE002,UBPRE006,UBPRE008,UBPRE014,UBPRE015,UBPRE016,UBPRE017,UBPRE544,UBPRE549,UBPRE600,UBPRK447,UBPRD486,OTSREGNM_Central,OTSREGNM_Northeast,OTSREGNM_Southeast,OTSREGNM_West,OTSREGNM_Western,REGAGNT_FDIC,REGAGNT_FED,REGAGNT_OCC,SPECGRPN_Agricultural.Specialization,SPECGRPN_All.Other.Over.1.Billion,SPECGRPN_All.Other.Under.1.Billion,SPECGRPN_Commercial.Lending.Specialization,SPECGRPN_Consumer.Lending.Specialization,SPECGRPN_Credit.card.Specialization,SPECGRPN_International.Specialization,SPECGRPN_Mortgage.Lending.Specialization,SPECGRPN_Other.Specialized.Under.1.Billion
125,0,0,0,952,93.8,0,3.03,0.26,0,0,95.37,75.55,3.18,0.27,0.09,0,58.08,-19.23,7.42,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
53,0,0,0,822,93.07,0,3.53,0.3,0,0,95.58,74.65,3.69,0.32,0.06,0,94.95,2.79,8.9711,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1200,0,0,0,2653,14.13,1.12,3.01,0.3,-0.08,0,97.7,64.79,3.08,0.3,0,1.12,63.13,-7.02,9.7473,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
600,12783,12783,0,23364,28.16,0.03,3.3,0.14,0.02,0,96.64,61.34,3.41,0.15,0.08,0.05,66.64,5.41,9.9422,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
275,798,798,798,6673,56.95,0.47,4,0.57,0.06,0,92.64,61.12,4.31,0.61,0.19,0.47,92.82,8.65,9.9777,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
300,0,0,0,4,0,0.16,2.62,0.08,0,0,94.28,68.1,2.78,0.08,0.18,0.16,40.94,-47.38,7.2854,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
200,13119,13119,13119,9530,58.76,1.16,3.05,0.4,0.17,0,94.97,73.3,3.21,0.42,0.07,1.16,64.17,5.77,8.5767,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3769,2657,2657,2657,37158,43.76,0.49,3.53,0.09,0.01,0.01,92.78,70.45,3.81,0.1,0.15,0.6,58.31,9.13,9.3902,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1888,179162,179162,179162,422,1113.74,0.19,3.85,0.56,0.17,-0.02,93.12,71.03,4.14,0.61,0.06,0.19,92.7,19.59,8.2599,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
260,0,0,0,3107,31.99,0.31,3.47,0.38,0,0,101.2,69.24,3.42,0.38,0.87,0.31,34.71,6.17,15.9073,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,328,0,0.18,2.82,0.25,0,0,94.02,73.02,3,0.27,0.31,0.18,77.88,0.09,11.6565,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,78642,78642,78642,20651,14.64,0.25,3.27,0.37,0,0,96.93,84.97,3.37,0.39,0.42,0.25,73.21,2.44,9.2043,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50,0,0,0,1230,36.18,0,3.48,0.22,0.13,0.01,98.02,57.37,3.55,0.22,0.41,0,78.88,-2.02,11.1541,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
200,0,0,0,2796,59.41,0.25,4.24,0.15,0.03,0,96.64,50.81,4.39,0.15,2.53,0.25,46.34,-47.48,12.7549,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
100,0,0,0,504,0,0.66,3.32,0.15,0.14,0,94.84,76.72,3.5,0.16,0.88,1.02,70.87,-26.16,13.4128,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
400,223609,223609,223609,103087,12.61,0.68,3.99,0.6,0.25,0,91.91,61.05,4.34,0.65,0.51,0.79,98.11,9.24,9.9013,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
963,0,0,0,1929,31.67,1.27,2.57,0.26,0.03,0,97.22,72.27,2.64,0.27,2.19,1.27,56.18,-0.38,11.9905,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
8481,0,0,0,21888,36.55,0,3.54,0.63,0,0,98.92,72.09,3.58,0.64,0,0,123.19,22.75,12.9412,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3000,0,0,0,3731,29.19,0.03,2.81,0.13,0,0,99.17,61.76,2.83,0.13,0.14,0.03,43.58,-2.55,6.4377,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
500,0,0,0,13575,8.47,0.06,3.72,0.22,0.01,0,86.16,63.94,4.32,0.25,0,0.06,73.03,-1.69,8.2287,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
600,0,0,0,1471,0,0.16,3.72,0.3,0,0,94.81,58.42,3.92,0.31,0.39,0.16,55.32,-29.16,12.8589,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
312,0,0,0,466,45.28,1.99,3.33,0.22,0.04,0,94.38,69.07,3.53,0.23,0.09,1.99,66.42,-6.44,9.3053,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
122,0,0,0,2631,32.65,0.19,4.16,1.03,0,0,95.26,72.21,4.37,1.08,0.08,0.37,64,2.55,12.7346,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
261,0,0,0,9079,62.78,0.03,4.05,0.32,0.06,-0.04,90.4,61.88,4.48,0.36,0.08,0.03,84.54,13.33,10.7204,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1800,0,0,0,385,46.75,0.34,3.03,0.27,0.06,0,91.08,36.27,3.32,0.29,0.32,0.34,63.38,-9.86,11.3822,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1900,1100,1100,1100,19005,57.88,0.51,4.26,0.43,0.09,-0.17,96.13,67.63,4.43,0.45,0.1,0.51,90.36,17.23,11.1723,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,221,0,0.15,2.31,0.32,-0.08,0,96.3,63.9,2.4,0.34,0.07,0.15,50.83,-2.73,24.8117,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1200,0,0,0,2659,8.35,0,4.02,0.07,0.13,0,94.04,42.93,4.27,0.08,0,0,58.84,-47.4,11.4814,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1000,0,0,0,3795,31.62,0.05,3.94,0.68,0.07,0,96.68,64.93,4.08,0.7,0.51,0.05,103.57,20.82,9.4736,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25,0,0,0,1009,0,0.18,3.62,0.23,0,0,91.77,71.12,3.95,0.25,0,0.18,79.67,6.55,8.6827,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10050,0,0,0,12019,0,0.06,4.31,0.4,-0.23,0,97.15,81.7,4.43,0.41,2.37,0.06,95.91,0.86,14.1218,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
400,0,0,0,1032,17.25,0.46,2.94,0.33,0.04,0,95.56,79.67,3.08,0.34,0.55,0.46,51.1,15.06,9.6311,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,2619,0,0,3.55,0.35,0.15,0,96.29,70.84,3.69,0.37,0.11,0.21,65.54,-5.1,11.7109,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28604,0,0,0,30698,52.64,0.21,5,0.52,-0.12,0.01,95.33,67.58,5.25,0.55,0.47,0.21,100.11,11.85,12.372,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
180,0,0,0,6040,42.45,0.08,3.39,0.39,0,0,96.35,73.61,3.52,0.41,0.27,0.08,79.15,-0.18,10.0768,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3365,20781,20781,20781,32984,28.83,0.45,3.51,0.23,-0.08,0,96.53,56.23,3.63,0.24,0.32,0.49,82.22,-5.7,10.0504,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1662,0,0,0,7128,26.66,1.11,2.91,0.11,-0.13,0.07,101.63,82.64,2.87,0.11,0.01,1.11,25.32,-0.47,8.6994,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
330,0,0,0,724,63.81,0,2.69,0.15,0.02,0,94.91,59.29,2.83,0.16,0.13,0,69.85,-27.61,14.6768,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
120,0,0,0,10231,51.37,0.33,3.5,0.39,0,0,97.83,82.28,3.58,0.4,0.26,0.33,89.41,3.02,8.367,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
94500,0,0,0,12473,16.84,1.19,4.12,0.72,0.16,0,99.51,72.49,4.14,0.72,0,1.19,95.58,21.26,15.2955,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
200,0,0,0,4005,60.55,3.02,3.99,0.3,0.08,-0.06,97.47,69.77,4.09,0.31,0.96,3.05,47.38,3.48,9.084,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
840,11218,11218,11218,12080,41.39,0.15,3.62,0.21,-0.09,0,91.73,69.62,3.95,0.23,0.06,0.15,71.06,3.33,10.0609,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
400,0,0,0,3200,0,0.74,3.35,0.07,0,-0.11,95.43,51.13,3.51,0.07,0.2,0.74,39.82,-7.09,10.5503,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4173,0,0,0,9563,17.99,0.4,3.63,0.39,0.01,0,95.47,59.17,3.8,0.41,0.11,0.43,70.42,-5.79,9.0282,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
120,1037,1037,1037,2331,63.84,0.23,3.61,0.5,-0.06,0,94.24,66.56,3.84,0.53,0.79,0.27,81.85,1.38,9.0137,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
600,0,0,0,1442,49.65,0,2.76,0.1,0,0,90.56,67.51,3.05,0.11,0.53,0,56.62,2.15,14.4218,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2800,3158163,3158163,0,81778,98.44,0.22,4.24,0.48,0.09,-0.01,97.81,82.76,4.33,0.49,0.15,0.22,126.73,25.08,9.7179,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
400,0,0,0,508,34.25,0.78,3.5,0.38,0.02,0,87.11,59.25,4.02,0.44,0.21,1.55,66.34,-2.93,19.5129,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
23506,0,0,0,16097,0,0.87,2.92,0.06,0.05,-0.01,95.32,74.49,3.06,0.06,0,0.87,56.15,-13.58,8.6653,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
240,0,0,0,4495,26.7,0,3.66,0.55,0.05,-0.04,96.75,68.43,3.78,0.57,0.08,0,84.52,13.89,10.711,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
110,0,0,0,60,0,4.11,3.21,0.16,0.19,0,94.29,61.32,3.4,0.17,2.08,4.67,68.36,-31.34,8.0486,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1028,2667780,2667780,2657514,108053,16.94,0.14,3.99,0.41,0.12,-0.01,95.05,61.14,4.2,0.43,0.12,0.14,95.69,8.17,10.5882,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1250,1146,1146,1146,12855,28,0.21,3.41,0.22,0.01,0,93.9,62.86,3.64,0.24,0.05,0.21,75.58,-4.29,12.7631,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
554,1688,1688,1688,2200,6.82,0.88,3.96,0.43,0.13,0,93.16,56.83,4.26,0.46,0.06,0.96,84.54,-1.89,10.0416,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
225,0,0,0,16809,59.28,1.01,4.58,0.45,0.08,0,94.48,68.81,4.84,0.48,1.35,1.01,82.1,5.76,17.6329,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1200,0,0,0,2843,12.66,0.11,2.98,0.35,0,0.02,97.09,54.71,3.07,0.36,1.16,0.11,27.88,-0.85,14.414,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
500,0,0,0,9917,27.53,0.53,3.57,0.32,0.18,0,96.22,87.09,3.71,0.34,0.57,0.53,63.94,-14.09,7.9966,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,68869,68869,68869,15468,0,0.7,4.12,0.68,0.12,0.02,90.82,70.47,4.53,0.74,0.14,0.71,104.64,39.07,9.3508,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1000,0,0,0,4388,34.48,0.97,3.99,0.1,0.23,0,93.59,42.16,4.27,0.11,2.34,1.49,48.74,4.26,9.7414,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
10560,0,0,0,23687,71.56,0.03,3.4,0.2,0.01,0,90.27,80.8,3.76,0.22,0.01,0.03,86.91,4.41,9.7241,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1049,0,0,0,6020,6.08,0.53,3.49,0.39,0.11,-0.09,94,64.15,3.71,0.41,0.04,0.54,82,10.85,10.6718,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4000,0,0,0,35365,45.12,0.08,3.37,0.51,0.08,0,96.56,86.27,3.49,0.53,0.11,0.57,67.18,12.83,9.7872,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
144,0,0,0,182,0,0.5,2.49,0.09,0,0,100.64,69.4,2.47,0.09,0.69,0.5,37.28,-13.52,8.5153,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
715,0,0,0,3966,83.69,0.77,4,0.3,0.11,-0.01,95.84,67.31,4.17,0.32,1.25,0.79,63.11,0.84,10.1733,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
900,0,0,0,3511,78.41,0.24,3.46,0.52,0,-0.03,98.63,74.06,3.51,0.53,0.66,0.24,70.7,5.56,8.6519,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
3208,254023,254023,254023,60268,0,0.25,3.71,0.33,0.1,0,92.68,66.69,4,0.36,0.3,0.25,92.56,10.44,10.7111,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2757,0,0,0,3863,15.71,0.02,3.39,0.49,0.14,0,94.34,86.02,3.6,0.52,0.01,0.02,73.35,5.86,8.0886,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
150,0,0,0,3403,61.71,0.04,3.61,0.29,0.07,0,95.57,86.42,3.78,0.3,0.09,0.04,81.03,-3.2,11.0816,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
200,247,247,247,420,40.48,0,3.09,0.31,0,0,94.53,68.13,3.27,0.32,0,0,41.88,-42.33,11.0813,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
100,0,0,0,4942,44.27,0.07,5.49,0.42,2.06,-0.14,101.84,57.08,5.39,0.41,2.07,0.07,81.91,-23.65,15.9567,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
240,0,0,0,3517,90.99,0.18,3.94,0.3,0,-0.07,97.27,75.02,4.05,0.31,0.62,0.18,60.74,-1.53,10.0702,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
270,298,298,298,2104,38.31,0.16,3.22,0.4,0,0,95.5,62.76,3.38,0.42,0.45,0.16,75.82,12.91,24.6882,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
112,1670,1670,1670,859,60.54,0.74,3.9,0.43,0.02,0,90.45,65.17,4.31,0.48,0.23,0.74,81.54,13.4,9.4889,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10,1125,1125,1125,5182,28.95,0.11,2.99,0.23,0.14,-0.21,93.41,73.3,3.21,0.24,0.13,0.11,62.1,-1.02,8.4859000000000009,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
100,0,0,0,323,46.44,0,3.44,0.22,0.02,-0.01,100.8,46.66,3.41,0.22,1.53,0,42.1,6.68,12.1452,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
290,0,0,0,226,38.5,0.76,3.83,0.26,0,0,94.22,72.13,4.06,0.27,3.2,0.76,59.1,-13.28,8.2341,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10,0,0,0,3174,0,0.66,2.85,0.63,-0.01,0,96,81.32,2.97,0.66,1.26,0.66,61.46,-3.35,11.4995,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
600,146928,146928,75922,17225,0,0.01,4.12,0.64,-0.05,0,96.38,73.64,4.27,0.66,0.04,0.01,91,10.81,10.0891,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1100,2562,2562,2562,1834,0,0.48,3.12,0.33,0,0,96.08,73.32,3.25,0.34,0.88,0.48,71.93,-4.18,8.43,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5867,528,528,528,15030,40.6,0.6,3.6,0.6,-0.02,-0.06,95.1,70.28,3.79,0.63,0.35,0.6,84.35,16.52,10.3792,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
532,0,0,0,3197,24.59,1.41,3.63,0.26,0.27,-0.01,101.55,73.27,3.58,0.26,0.7,1.41,60.92,-5.07,9.2265,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
60,362,362,0,2185,30.71,0,2.81,0.15,0.02,0,96.27,66.71,2.92,0.16,0.09,0,40.25,-8.78,6.8706,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,5123,21.32,0.05,3.3,0.21,-0.13,-0.06,96.37,57.14,3.42,0.22,0,0.05,72.91,-2.77,10.2046,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1550,0,0,0,4180,47.85,0,3.45,0.67,0.07,0,99.24,69.68,3.47,0.67,0.3,0,71.72,-2.5,14.0421,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
200,0,0,0,2559,40.76,1.37,4.11,0.41,0,0,96.53,63.31,4.26,0.42,1.47,1.37,92.55,-12.56,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
700,0,0,0,2704,78.11,0.17,4.11,0.46,0,-0.1,97.41,68.46,4.22,0.47,0.15,0.17,100.92,2.17,9.5979,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
705,0,0,0,2026,98.37,0.05,3.11,0.38,0.12,0,95.36,63.42,3.27,0.4,0.15,0.05,56.13,9.26,12.2014,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
702,0,0,0,5048,37.96,0.07,3.97,0.19,0.13,0,95.27,76.78,4.17,0.2,0.54,0.07,77.37,12.32,8.8697,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4000,0,0,0,4916,20.34,0.71,3.11,0.5,0.07,0,96.92,67.14,3.21,0.51,0.03,0.71,67.57,-6.98,8.7983,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
130,0,0,0,1787,27.92,0.76,2.98,0.68,0.05,-0.12,94.19,71.08,3.16,0.72,0.06,0.76,53.04,6.91,12.6332,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
6,0,0,0,380,148.42,0,3.17,1.14,-0.01,0,92.97,79.21,3.41,1.23,0.25,0,134.37,26.47,18.4412,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
12,0,0,0,22,4.55,0.06,3.45,0.24,0.21,0,87.37,73.18,3.95,0.27,2.27,0.06,63.14,-19.1,7.3804,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
610,0,0,0,1571,50.92,0.01,3.01,0.31,0.11,-0.03,98.53,72.57,3.05,0.31,0,0.01,59.5,-10.04,13.3205,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1000,380,380,380,6634,29.88,0.04,3.61,0.66,-0.29,-0.15,94.06,78.16,3.83,0.7,0.05,0.04,53.29,14.27,12.1746,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
200,0,0,0,710,54.08,0.42,3.7,0.55,0.01,0,85.13,67.67,4.34,0.65,0.75,0.42,64.96,15.64,10.4016,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
14908,3796339,3649982,7116,228318,79.71,0.12,2.59,0.24,-0.04,-0.02,94.52,59.62,2.74,0.26,0.19,0.13,65.44,15.99,7.2698,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
750,0,0,0,6280,48.9,0.2,4.32,0.26,0.19,0,95.11,49.77,4.54,0.27,0.39,0.2,80.44,-2.9,9.0941,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
518,0,0,0,158,15.82,1.65,1.91,0.24,0,-0.49,100.55,66.65,1.9,0.24,0.56,1.65,31.55,-69.19,12.4041,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
10,6575,6575,0,8500,70.59,0.24,3.2,0.19,0.1,0,96.96,61.49,3.3,0.2,0.18,0.24,77.11,1.78,9.1379,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
800,0,0,0,1425,105.26,0.19,3.16,0.27,0.1,0,97.09,65.54,3.25,0.28,0.09,0.19,57.43,0.28,7.7574,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
200,0,0,0,4771,26.51,0.99,3.77,0.44,0.07,0,97.38,66.84,3.87,0.46,1.18,1.01,77.64,10.98,11.1614,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
200,109000,109000,109000,4010,0,0.53,3.23,0.57,-0.05,0,96.51,72.33,3.34,0.59,0.03,0.53,109.83,21.53,14.6124,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1000,0,0,0,472,73.31,1.3,3,0.09,-0.01,0,97.12,68.72,3.09,0.09,1.16,1.3,51.63,-10.77,9.8257,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
250,0,0,0,431,32.71,0,3.2,0.33,0,0,97.71,71.49,3.27,0.33,0.71,0,52.74,-20.37,9.7029,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
895,0,0,0,3085,69.4,0.11,3.63,0.33,0.03,0,95.6,70.65,3.8,0.34,0.31,0.11,63.35,-1.12,8.5914,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
250,0,0,0,2549,0,0.42,4.12,0.67,0.09,0,86.56,71.45,4.75,0.78,0.24,0.42,73.07,-38.79,10.5739,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
600,0,0,0,90,25.56,0.81,2.77,0.13,0,0,93.96,40.87,2.95,0.14,1.05,0.81,35.52,-45.3,11.5348,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1000,0,0,0,2384,58.93,0.26,2.86,0.19,0.06,0,91.91,86.76,3.11,0.21,0.14,0.26,47.22,-3.42,9.7153,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1170,0,0,0,2468,43.6,1.37,3.18,0.38,0.04,-0.04,93.95,66.85,3.38,0.41,0.09,1.41,53.19,5.05,8.3687,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
450,0,0,0,969,50.67,0.39,3.32,0.37,0,0,87.61,63.91,3.79,0.43,2.79,0.39,34.66,-8.03,11.0032,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,200,0,0,3.37,0.69,0.02,0,75.41,84.6,4.47,0.91,7.56,0,85.41,-6.93,13.1475,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4608,3807683,3807683,10929,203855,76.52,0.4,3.3,0.27,-0.06,0,95.69,61.84,3.45,0.28,0.22,0.4,78.42,8.28,8.8911,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
318,0,0,0,7647,66.1,0.27,3.23,0.07,0,0,100.41,52.26,3.22,0.07,0.42,0.27,36.23,-3.14,8.2792,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
200,0,0,0,2824,78.9,0.05,3.15,0.2,0.03,-0.01,93.64,74.97,3.36,0.22,0.07,0.06,67.78,4.08,9.2467,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
550,0,0,0,1413,56.26,0.44,3.48,0.39,0.01,-0.03,99.3,69.35,3.51,0.39,0.44,0.44,49.65,15.18,9.9277,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
800,0,0,0,1068,174.63,0.18,2.89,0.29,0.05,-0.11,96.68,51.02,2.99,0.3,2.13,0.18,31.19,2.21,13.6047,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5000,30445000,5273000,4383000,2024000,14.53,0.19,2.66,0.51,0.13,0.01,97.68,84.88,2.72,0.52,0.14,0.19,41.97,9.34,7.9626,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
40,0,0,0,638,15.67,0.99,3.56,0.29,0.06,0,92.41,62.45,3.85,0.31,0.91,1.15,64.61,-38.13,9.3893,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
200,0,0,0,134,0,2.19,2.86,0.17,0,0,101.77,62.3,2.81,0.17,1.95,2.19,35.64,-0.81,12.469,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1300,0,0,0,9196,52.2,0.04,3.76,0.58,0.11,0,96.28,80.26,3.91,0.6,0.29,0.04,91.99,9.63,8.9851,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
90,0,0,0,915,32.02,0.06,3.81,0.41,0,0,100.12,66.69,3.8,0.41,0.29,0.06,72.2,22.57,16.327,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
850,0,0,0,6218,56.69,0.03,3.87,0.46,0.1,0,89.59,68.2,4.32,0.51,0.11,0.03,93.7,10.04,11.3566,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
50,0,0,0,172,0,0.13,2.33,0.29,0,0,89.5,61.21,2.6,0.33,0.01,0.13,41.62,-27.11,13.9295,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1750,3044,3044,0,3569,112.78,0.44,3.6,1.15,0.32,0,97.26,81.33,3.7,1.19,0,0.44,87.32,29.89,9.1863,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15304,0,0,0,6285,70.01,0.46,3.75,0.32,0.15,0,93.56,63.82,4.01,0.34,0.1,0.52,81.27,4.41,9.9942,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1050,0,0,0,826,27.97,0.24,3.09,0.15,0.03,0,96.11,62.86,3.21,0.15,0.53,0.24,51.72,-23.01,16.237,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3400,0,0,0,195,0,1.39,4.63,0.35,0.08,-0.01,94.6,73.33,4.89,0.37,0.98,1.39,58.53,15.56,10.6256,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6,20322566,18590595,4509542,848109,293,0.81,3,0.4,-0.1,0,91.3,80.32,3.28,0.44,0.74,0.82,82.59,14.25,8.7292,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
170,0,0,0,748,60.16,0,3.27,0.36,0,-0.67,98.02,70.96,3.34,0.37,0,0,95.65,3.25,9.3196,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2000,0,0,0,2721,84.53,0.08,3.88,0.38,0.02,0,95.33,66.39,4.07,0.4,0.08,0.27,63.08,-5.44,10.3378,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
